Report ID,Report Channel,Customer Name,State Key,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status,Response_time_diff,Resolution_time_diff,Hour_of_day,resolution_hour,Resolution_class,total_response_seconds,response_time_status,within_or_outside_6_9pm
AXA-20201208-4889-MAC,CH03,BetSan,NGS005,2020-12-08 15:10:37.360,2020-12-08 15:17:15.360,2020-12-08 20:38:28.360,Line damage,Sherifat,2020-12-09 02:29:24.360000,Completed,Closed,0 days 00:06:38,0 days 05:21:13,15,5.353611111111111,Critical,398.0,Bad,outside 6-9pm
AXA-20201214-4890-C100,CH04,Best Land,NGS007,2020-12-14 12:52:02.274,2020-12-14 13:00:08.274,2020-12-14 14:30:38.274,,Sola,2020-12-14 18:58:02.274000,Completed,Closed,0 days 00:08:06,0 days 01:30:30,12,1.5083333333333333,Fair,486.00000000000006,Bad,outside 6-9pm
AXA-20201222-4891-WiFi5,CH02,BetSan,NGS024,2020-12-22 12:03:19.126,2020-12-22 12:06:03.126,2020-12-22 15:14:32.126,Customers End,John, ,Active,Open,0 days 00:02:44,0 days 03:08:29,12,3.141388888888889,Critical,164.0,Bad,outside 6-9pm
AXA-20201201-4892-CBS,CH02,Union,NGS014,2020-12-01 14:17:37.977,2020-12-01 14:21:07.977,2020-12-01 15:58:12.977,Customers End,Mary,2020-12-01 19:18:32.977000,Completed,Closed,0 days 00:03:30,0 days 01:37:05,14,1.6180555555555556,Fair,210.0,Bad,outside 6-9pm
AXA-20201213-4893-WiFi4,CH04,Justrite,NGS011,2020-12-13 14:24:48.635,2020-12-13 14:25:24.635,2020-12-13 14:51:09.635,,Myers,2020-12-13 19:30:03.635000,Completed,Closed,0 days 00:00:36,0 days 00:25:45,14,0.42916666666666664,Excellent,36.0,Bad,outside 6-9pm
AXA-20201217-4894-WiFi10,CH02,ShopLite,NGS001,2020-12-17 12:46:14.521,2020-12-17 12:50:29.521,2020-12-17 15:14:45.521,,Kola, ,Active,Open,0 days 00:04:15,0 days 02:24:16,12,2.4044444444444446,Fair,255.00000000000003,Bad,outside 6-9pm
AXA-20201218-4895-HSE,CH01,Cassava,NGS028,2020-12-18 13:51:10.711,2020-12-18 13:52:47.711,2020-12-18 16:32:54.711,Customers End,John,2020-12-18 22:07:32.711000,Completed,Closed,0 days 00:01:37,0 days 02:40:07,13,2.6686111111111113,Fair,97.0,Bad,outside 6-9pm
AXA-20201204-4896-MCON,CH06,Lemway,NGS032,2020-12-04 10:53:58.999,2020-12-04 11:01:07.999,2020-12-04 15:08:27.999,Customers End,Ore, ,Active,Open,0 days 00:07:09,0 days 04:07:20,10,4.122222222222223,Critical,429.0,Bad,outside 6-9pm
AXA-20201208-4897-WiFi5,CH03,FoodCo,NGS016,2020-12-08 08:24:08.253,2020-12-08 08:27:22.253,2020-12-08 09:02:39.253,Customers End,Atiku,2020-12-08 12:49:18.253000,Completed,Closed,0 days 00:03:14,0 days 00:35:17,8,0.5880555555555556,Good,194.0,Bad,outside 6-9pm
AXA-20201227-4898-WiFi8,CH06,Diamond,NGS035,2020-12-27 11:09:01.502,2020-12-27 11:18:15.502,2020-12-27 13:37:39.502,Routine Service,Jonathan,2020-12-27 18:54:52.502000,Completed,Closed,0 days 00:09:14,0 days 02:19:24,11,2.3233333333333333,Fair,554.0,Bad,outside 6-9pm
AXA-20201217-4899-C95,CH04,Jacobs,NGS027,2020-12-17 14:43:24.139,2020-12-17 14:46:57.139,2020-12-17 16:25:12.139,Routine Service,Bola,2020-12-17 22:08:43.139000,Completed,Closed,0 days 00:03:33,0 days 01:38:15,14,1.6375,Fair,213.0,Bad,outside 6-9pm
AXA-20201215-4900-EVOICE,CH05,BAGCO,NGS025,2020-12-15 14:40:06.698,2020-12-15 14:43:22.698,2020-12-15 17:23:05.698,Line damage,Jennifer, ,Active,Open,0 days 00:03:16,0 days 02:39:43,14,2.6619444444444444,Fair,196.0,Bad,outside 6-9pm
AXA-20201215-4901-WiFi4,CH04,Trifarms,NGS022,2020-12-15 08:49:20.339,2020-12-15 08:53:35.339,2020-12-15 12:38:03.339,Customers End,Vitus,2020-12-15 18:32:25.339000,Completed,Closed,0 days 00:04:15,0 days 03:44:28,8,3.741111111111111,Critical,255.00000000000003,Bad,outside 6-9pm
AXA-20201224-4902-CBS,CH04,Jiji,NGS002,2020-12-24 13:53:15.169,2020-12-24 13:58:52.169,2020-12-24 17:05:40.169,,Atiku,2020-12-24 21:33:27.169000,Completed,Closed,0 days 00:05:37,0 days 03:06:48,13,3.1133333333333333,Critical,337.0,Bad,outside 6-9pm
AXA-20201218-4903-WLESS,CH03,Wazpper,NGS009,2020-12-18 13:51:34.260,2020-12-18 14:00:57.260,2020-12-18 14:36:10.260,Customers End,Sherifat,2020-12-18 20:01:49.260000,Completed,Closed,0 days 00:09:23,0 days 00:35:13,13,0.5869444444444445,Good,563.0,Bad,outside 6-9pm
AXA-20201202-4904-ICS,CH01,BetSan,NGS002,2020-12-02 09:27:49.376,2020-12-02 09:36:19.376,2020-12-02 12:07:44.376,Customers End,Vitus, ,Active,Open,0 days 00:08:30,0 days 02:31:25,9,2.5236111111111112,Fair,510.00000000000006,Bad,outside 6-9pm
AXA-20201220-4905-WiFi4,CH06,Dang,NGS007,2020-12-20 11:59:04.073,2020-12-20 12:05:31.073,2020-12-20 17:14:47.073,,Habeeb,2020-12-20 21:46:35.073000,Completed,Closed,0 days 00:06:27,0 days 05:09:16,11,5.154444444444445,Critical,387.0,Bad,outside 6-9pm
AXA-20201208-4906-WLESS,CH03,Transnational,NGS014,2020-12-08 08:52:35.931,2020-12-08 08:55:20.931,2020-12-08 12:03:37.931,,Atiku,2020-12-08 17:50:21.931000,Completed,Closed,0 days 00:02:45,0 days 03:08:17,8,3.1380555555555554,Critical,165.0,Bad,outside 6-9pm
AXA-20201207-4907-WLESS,CH04,Berger,NGS005,2020-12-07 11:51:33.196,2020-12-07 11:58:10.196,2020-12-07 15:41:18.196,hardware failure,John,2020-12-07 19:20:35.196000,Completed,Closed,0 days 00:06:37,0 days 03:43:08,11,3.718888888888889,Critical,397.0,Bad,outside 6-9pm
AXA-20201227-4908-WiFi3,CH05,BetSan,NGS036,2020-12-27 10:00:51.047,2020-12-27 10:01:31.047,2020-12-27 12:16:58.047,Routine Service,Popoola,2020-12-27 17:53:09.047000,Completed,Closed,0 days 00:00:40,0 days 02:15:27,10,2.2575000000000003,Fair,40.0,Bad,outside 6-9pm
AXA-20201226-4909-WiFi7,CH03,PWAN,NGS012,2020-12-26 10:01:53.575,2020-12-26 10:09:23.575,2020-12-26 11:13:50.575,hardware failure,Atiku,2020-12-26 14:46:45.575000,Completed,Closed,0 days 00:07:30,0 days 01:04:27,10,1.0741666666666667,Fair,450.0,Bad,outside 6-9pm
AXA-20201228-4910-CBS,CH06,Wazpper,NGS023,2020-12-28 12:46:04.971,2020-12-28 12:51:15.971,2020-12-28 16:19:54.971,Customers End,John,2020-12-28 20:11:15.971000,Completed,Closed,0 days 00:05:11,0 days 03:28:39,12,3.4775,Critical,311.0,Bad,outside 6-9pm
AXA-20201215-4911-WiFi6,CH01,TwinsDeck,NGS010,2020-12-15 12:45:22.722,2020-12-15 12:53:52.722,2020-12-15 14:57:30.722,Customers End,Sekina,2020-12-15 19:16:44.722000,Completed,Closed,0 days 00:08:30,0 days 02:03:38,12,2.0605555555555557,Fair,510.00000000000006,Bad,outside 6-9pm
AXA-20201210-4912-WiFi6,CH03,Transnational,NGS002,2020-12-10 09:12:19.995,2020-12-10 09:16:29.995,2020-12-10 10:54:40.995,Customers End,Mary,2020-12-10 16:46:27.995000,Completed,Closed,0 days 00:04:10,0 days 01:38:11,9,1.636388888888889,Fair,250.00000000000003,Bad,outside 6-9pm
AXA-20201219-4913-MCON,CH06,Transnational,NGS004,2020-12-19 14:23:01.963,2020-12-19 14:27:20.963,2020-12-19 17:43:05.963,Line damage,Atiku, ,Active,Open,0 days 00:04:19,0 days 03:15:45,14,3.2625,Critical,259.0,Bad,outside 6-9pm
AXA-20201206-4914-WiFi8,CH06,Transnational,NGS001,2020-12-06 10:10:54.023,2020-12-06 10:18:00.023,2020-12-06 15:55:14.023,Customers End,Kola,2020-12-06 19:19:25.023000,Completed,Closed,0 days 00:07:06,0 days 05:37:14,10,5.620555555555556,Critical,426.0,Bad,outside 6-9pm
AXA-20201206-4915-WiFi8,CH01,FoodCo,NGS029,2020-12-06 08:05:49.910,2020-12-06 08:06:10.910,2020-12-06 13:08:23.910,Customers End,Kola,2020-12-06 16:34:56.910000,Completed,Closed,0 days 00:00:21,0 days 05:02:13,8,5.036944444444444,Critical,21.0,Bad,outside 6-9pm
AXA-20201208-4916-C100,CH06,Ultimate,NGS022,2020-12-08 11:49:59.933,2020-12-08 11:57:19.933,2020-12-08 13:04:25.933,Customers End,Sekina,2020-12-08 17:27:43.933000,Completed,Closed,0 days 00:07:20,0 days 01:07:06,11,1.1183333333333334,Fair,440.0,Bad,outside 6-9pm
AXA-20201225-4917-C95,CH03,Xpertech,NGS011,2020-12-25 12:52:13.986,2020-12-25 13:00:52.986,2020-12-25 17:38:16.986,Customers End,Atiku,2020-12-25 21:04:30.986000,Completed,Closed,0 days 00:08:39,0 days 04:37:24,12,4.623333333333333,Critical,519.0,Bad,outside 6-9pm
AXA-20201202-4918-WiFi5,CH02,Union,NGS026,2020-12-02 08:11:23.420,2020-12-02 08:17:00.420,2020-12-02 08:37:12.420,Customers End,Sherifat,2020-12-02 12:27:23.420000,Completed,Closed,0 days 00:05:37,0 days 00:20:12,8,0.33666666666666667,Excellent,337.0,Bad,outside 6-9pm
AXA-20201204-4919-HSE,CH03,Jacobs,NGS034,2020-12-04 13:12:45.297,2020-12-04 13:12:52.297,2020-12-04 13:26:09.297,Customers End,Bukky,2020-12-04 18:43:55.297000,Completed,Closed,0 days 00:00:07,0 days 00:13:17,13,0.22138888888888889,Excellent,7.0,Good,outside 6-9pm
AXA-20201218-4920-WiFi4,CH02,International,NGS003,2020-12-18 13:47:16.999,2020-12-18 13:50:01.999,2020-12-18 18:04:47.999,Customers End,Jennifer,2020-12-18 21:40:23.999000,Completed,Closed,0 days 00:02:45,0 days 04:14:46,13,4.246111111111111,Critical,165.0,Bad,outside 6-9pm
AXA-20201223-4921-HSE,CH02,WinBen,NGS002,2020-12-23 10:01:40.329,2020-12-23 10:07:07.329,2020-12-23 13:08:16.329,Customers End,Bola,2020-12-23 17:26:41.329000,Completed,Closed,0 days 00:05:27,0 days 03:01:09,10,3.0191666666666666,Critical,327.0,Bad,outside 6-9pm
AXA-20201215-4922-WLESS,CH02,Mav,NGS009,2020-12-15 12:52:26.320,2020-12-15 12:57:13.320,2020-12-15 14:09:30.320,Support network failures,Habeeb,2020-12-15 18:01:52.320000,Completed,Closed,0 days 00:04:47,0 days 01:12:17,12,1.2047222222222222,Fair,287.0,Bad,outside 6-9pm
AXA-20201204-4923-CBS,CH05,BetSan,NGS004,2020-12-04 10:16:50.886,2020-12-04 10:27:17.886,2020-12-04 14:28:25.886,Line damage,Paul,2020-12-04 19:04:56.886000,Completed,Closed,0 days 00:10:27,0 days 04:01:08,10,4.018888888888889,Critical,627.0,Bad,outside 6-9pm
AXA-20201202-4924-WiFi11,CH06,OneTres,NGS020,2020-12-02 12:45:51.486,2020-12-02 12:55:59.486,2020-12-02 18:00:19.486,,Habeeb,2020-12-02 23:43:58.486000,Completed,Closed,0 days 00:10:08,0 days 05:04:20,12,5.072222222222222,Critical,608.0,Bad,outside 6-9pm
AXA-20201201-4925-WiFi9,CH03,Wazpper,NGS028,2020-12-01 14:35:46.880,2020-12-01 14:42:07.880,2020-12-01 16:57:52.880,Customers End,Habeeb, ,Active,Open,0 days 00:06:21,0 days 02:15:45,14,2.2625,Fair,381.0,Bad,outside 6-9pm
AXA-20201215-4926-WiFi9,CH04,MIEC,NGS012,2020-12-15 08:15:16.501,2020-12-15 08:20:48.501,2020-12-15 09:56:52.501,Routine Service,Kingsley,2020-12-15 14:47:17.501000,Completed,Closed,0 days 00:05:32,0 days 01:36:04,8,1.6011111111111112,Fair,332.0,Bad,outside 6-9pm
AXA-20201226-4927-CBS,CH02,ShopLite,NGS029,2020-12-26 08:29:11.076,2020-12-26 08:37:28.076,2020-12-26 11:23:15.076,Customers End,Sekina,2020-12-26 15:13:02.076000,Completed,Closed,0 days 00:08:17,0 days 02:45:47,8,2.7630555555555554,Fair,497.00000000000006,Bad,outside 6-9pm
AXA-20201215-4928-WLESS,CH06,Lemway,NGS019,2020-12-15 13:15:54.705,2020-12-15 13:16:42.705,2020-12-15 15:02:22.705,,Goodluck,2020-12-15 18:16:33.705000,Completed,Closed,0 days 00:00:48,0 days 01:45:40,13,1.761111111111111,Fair,48.0,Bad,outside 6-9pm
AXA-20201225-4929-VOICE,CH05,Zercom,NGS037,2020-12-25 08:13:41.381,2020-12-25 08:18:00.381,2020-12-25 13:40:11.381,Routine Service,Bola,2020-12-25 17:27:39.381000,Completed,Closed,0 days 00:04:19,0 days 05:22:11,8,5.369722222222222,Critical,259.0,Bad,outside 6-9pm
AXA-20201224-4930-WiFi4,CH05,BetSan,NGS029,2020-12-24 08:32:27.910,2020-12-24 08:35:04.910,2020-12-24 10:17:49.910,Line damage,Tunde,2020-12-24 14:49:25.910000,Completed,Closed,0 days 00:02:37,0 days 01:42:45,8,1.7125,Fair,157.0,Bad,outside 6-9pm
AXA-20201204-4931-WiFi10,CH03,Annuri,NGS007,2020-12-04 10:53:40.716,2020-12-04 10:55:45.716,2020-12-04 15:32:32.716,Customers End,Habeeb,2020-12-04 18:54:11.716000,Completed,Closed,0 days 00:02:05,0 days 04:36:47,10,4.6130555555555555,Critical,125.00000000000001,Bad,outside 6-9pm
AXA-20201203-4932-WLESS,CH06,Jacobs,NGS029,2020-12-03 12:28:10.769,2020-12-03 12:35:40.769,2020-12-03 17:51:02.769,Customers End,Mary, ,Active,Open,0 days 00:07:30,0 days 05:15:22,12,5.256111111111111,Critical,450.0,Bad,outside 6-9pm
AXA-20201204-4933-C95,CH04,Arik,NGS019,2020-12-04 08:30:29.525,2020-12-04 08:36:41.525,2020-12-04 09:04:06.525,Line damage,Sheg,2020-12-04 13:26:43.525000,Completed,Closed,0 days 00:06:12,0 days 00:27:25,8,0.45694444444444443,Excellent,372.0,Bad,outside 6-9pm
AXA-20201224-4934-WLESS,CH06,Denna,NGS033,2020-12-24 10:03:31.338,2020-12-24 10:05:02.338,2020-12-24 13:39:10.338,Customers End,Sekina,2020-12-24 19:04:30.338000,Completed,Closed,0 days 00:01:31,0 days 03:34:08,10,3.568888888888889,Critical,91.0,Bad,outside 6-9pm
AXA-20201219-4935-MAC,CH01,FoodCo,NGS002,2020-12-19 10:36:18.499,2020-12-19 10:37:59.499,2020-12-19 15:01:18.499,,Atiku,2020-12-19 20:56:13.499000,Completed,Closed,0 days 00:01:41,0 days 04:23:19,10,4.3886111111111115,Critical,101.0,Bad,outside 6-9pm
AXA-20201217-4936-WLESS,CH06,Jiji,NGS015,2020-12-17 10:52:12.752,2020-12-17 10:55:54.752,2020-12-17 16:35:14.752,,Bola,2020-12-17 21:02:08.752000,Completed,Closed,0 days 00:03:42,0 days 05:39:20,10,5.655555555555556,Critical,222.0,Bad,outside 6-9pm
AXA-20201223-4937-WiFi10,CH03,NTAS,NGS011,2020-12-23 13:14:58.770,2020-12-23 13:18:14.770,2020-12-23 15:40:39.770,Line damage,Goodluck,2020-12-23 19:15:08.770000,Completed,Closed,0 days 00:03:16,0 days 02:22:25,13,2.373611111111111,Fair,196.0,Bad,outside 6-9pm
AXA-20201214-4938-WiFi6,CH06,ROCAD,NGS009,2020-12-14 11:55:41.059,2020-12-14 12:05:01.059,2020-12-14 13:46:08.059,Customers End,Brenda,2020-12-14 19:19:37.059000,Completed,Closed,0 days 00:09:20,0 days 01:41:07,11,1.6852777777777779,Fair,560.0,Bad,outside 6-9pm
AXA-20201205-4939-WiFi10,CH03,Trust,NGS001,2020-12-05 15:27:35.708,2020-12-05 15:34:40.708,2020-12-05 21:06:23.708,Router Failure,Atiku, ,Active,Open,0 days 00:07:05,0 days 05:31:43,15,5.528611111111111,Critical,425.0,Bad,outside 6-9pm
AXA-20201217-4940-WLESS,CH03,Lemway,NGS009,2020-12-17 12:22:46.810,2020-12-17 12:24:01.810,2020-12-17 15:30:38.810,Customers End,Jennifer,2020-12-17 18:49:26.810000,Completed,Closed,0 days 00:01:15,0 days 03:06:37,12,3.1102777777777777,Critical,75.0,Bad,outside 6-9pm
AXA-20201202-4941-VOICE,CH01,Gloo,NGS004,2020-12-02 14:55:39.601,2020-12-02 15:05:15.601,2020-12-02 17:36:24.601,Customers End,Kingsley,2020-12-02 21:14:16.601000,Completed,Closed,0 days 00:09:36,0 days 02:31:09,14,2.5191666666666666,Fair,576.0,Bad,outside 6-9pm
AXA-20201211-4942-MCON,CH06,Transnational,NGS015,2020-12-11 11:47:23.839,2020-12-11 11:54:42.839,2020-12-11 13:20:52.839,Customers End,Kingsley,2020-12-11 18:50:35.839000,Completed,Closed,0 days 00:07:19,0 days 01:26:10,11,1.4361111111111111,Fair,439.0,Bad,outside 6-9pm
AXA-20201211-4943-MAC,CH01,GTBN,NGS032,2020-12-11 13:33:06.908,2020-12-11 13:41:53.908,2020-12-11 15:21:58.908,hardware failure,Sherifat,2020-12-11 20:41:11.908000,Completed,Closed,0 days 00:08:47,0 days 01:40:05,13,1.6680555555555556,Fair,527.0,Bad,outside 6-9pm
AXA-20201225-4944-WiFi7,CH02,ShopLite,NGS004,2020-12-25 13:23:36.830,2020-12-25 13:30:10.830,2020-12-25 18:50:40.830,Customers End,Jonathan,2020-12-25 23:34:00.830000,Completed,Closed,0 days 00:06:34,0 days 05:20:30,13,5.341666666666667,Critical,394.0,Bad,outside 6-9pm
AXA-20201209-4945-WiFi3,CH05,Zercom,NGS020,2020-12-09 10:23:52.016,2020-12-09 10:31:32.016,2020-12-09 14:59:52.016,Routine Service,Goodluck,2020-12-09 18:20:21.016000,Completed,Closed,0 days 00:07:40,0 days 04:28:20,10,4.472222222222222,Critical,460.00000000000006,Bad,outside 6-9pm
AXA-20201227-4946-ICS,CH03,BetSan,NGS031,2020-12-27 08:45:08.537,2020-12-27 08:45:33.537,2020-12-27 09:49:53.537,Customers End,Sherifat,2020-12-27 14:19:36.537000,Completed,Closed,0 days 00:00:25,0 days 01:04:20,8,1.0722222222222224,Fair,25.0,Bad,outside 6-9pm
AXA-20201208-4947-WiFi8,CH04,Transnational,NGS028,2020-12-08 12:45:59.120,2020-12-08 12:54:19.120,2020-12-08 17:59:28.120,Line damage,Sherifat,2020-12-08 21:19:14.120000,Completed,Closed,0 days 00:08:20,0 days 05:05:09,12,5.085833333333333,Critical,500.00000000000006,Bad,outside 6-9pm
AXA-20201228-4948-WiFi8,CH03,BetSan,NGS004,2020-12-28 08:10:09.256,2020-12-28 08:15:32.256,2020-12-28 10:16:05.256,Traffic Spikes,Goodluck,2020-12-28 13:58:49.256000,Completed,Closed,0 days 00:05:23,0 days 02:00:33,8,2.0091666666666668,Fair,323.0,Bad,outside 6-9pm
AXA-20201221-4949-WiFi9,CH05,Berger,NGS007,2020-12-21 08:47:21.532,2020-12-21 08:48:05.532,2020-12-21 14:06:11.532,Line damage,Sola,2020-12-21 18:52:48.532000,Completed,Closed,0 days 00:00:44,0 days 05:18:06,8,5.301666666666667,Critical,44.0,Bad,outside 6-9pm
AXA-20201217-4950-WiFi5,CH05,ShopLite,NGS008,2020-12-17 15:17:07.266,2020-12-17 15:20:14.266,2020-12-17 15:22:48.266,,Habeeb,2020-12-17 19:48:38.266000,Completed,Closed,0 days 00:03:07,0 days 00:02:34,15,0.042777777777777776,Excellent,187.0,Bad,outside 6-9pm
AXA-20201219-4951-HSE,CH02,ACCNI,NGS033,2020-12-19 14:06:32.741,2020-12-19 14:07:18.741,2020-12-19 17:50:41.741,,Habeeb,2020-12-19 23:11:34.741000,Completed,Closed,0 days 00:00:46,0 days 03:43:23,14,3.7230555555555553,Critical,46.0,Bad,outside 6-9pm
AXA-20201227-4952-WLESS,CH02,Jara,NGS018,2020-12-27 14:46:18.448,2020-12-27 14:51:39.448,2020-12-27 15:26:47.448,Customers End,Goodluck,2020-12-27 20:51:41.448000,Completed,Closed,0 days 00:05:21,0 days 00:35:08,14,0.5855555555555556,Good,321.0,Bad,outside 6-9pm
AXA-20201205-4953-EVOICE,CH06,BetSan,NGS036,2020-12-05 10:31:06.081,2020-12-05 10:37:41.081,2020-12-05 13:20:09.081,Line damage,Bola,2020-12-05 18:52:55.081000,Completed,Closed,0 days 00:06:35,0 days 02:42:28,10,2.707777777777778,Fair,395.0,Bad,outside 6-9pm
AXA-20201225-4954-MCON,CH06,Jiji,NGS002,2020-12-25 10:24:07.896,2020-12-25 10:24:18.896,2020-12-25 14:46:30.896,Customers End,Kingsley,2020-12-25 20:02:46.896000,Completed,Closed,0 days 00:00:11,0 days 04:22:12,10,4.37,Critical,11.0,Bad,outside 6-9pm
AXA-20201221-4955-C100,CH06,Union,NGS004,2020-12-21 13:54:19.674,2020-12-21 13:54:31.674,2020-12-21 17:36:12.674,Line damage,Jennifer,2020-12-21 22:23:58.674000,Completed,Closed,0 days 00:00:12,0 days 03:41:41,13,3.694722222222222,Critical,12.0,Bad,outside 6-9pm
AXA-20201228-4956-ICS,CH03,ShopLite,NGS027,2020-12-28 10:42:28.537,2020-12-28 10:48:05.537,2020-12-28 12:23:47.537,Customers End,Tunde,2020-12-28 16:16:07.537000,Completed,Closed,0 days 00:05:37,0 days 01:35:42,10,1.595,Fair,337.0,Bad,outside 6-9pm
AXA-20201211-4957-WiFi4,CH06,Addide,NGS005,2020-12-11 15:45:42.806,2020-12-11 15:51:49.806,2020-12-11 16:58:59.806,,Tunde,2020-12-11 20:24:10.806000,Completed,Closed,0 days 00:06:07,0 days 01:07:10,15,1.1194444444444445,Fair,367.0,Bad,outside 6-9pm
AXA-20201225-4958-MAC,CH02,Arik,NGS028,2020-12-25 15:23:37.557,2020-12-25 15:34:02.557,2020-12-25 17:13:32.557,,Kachi,2020-12-25 22:05:11.557000,Completed,Closed,0 days 00:10:25,0 days 01:39:30,15,1.6583333333333334,Fair,625.0,Bad,outside 6-9pm
AXA-20201222-4959-WiFi3,CH06,Union,NGS004,2020-12-22 14:13:31.584,2020-12-22 14:17:44.584,2020-12-22 14:54:46.584,Line damage,Bukky,2020-12-22 18:20:41.584000,Completed,Closed,0 days 00:04:13,0 days 00:37:02,14,0.6172222222222222,Good,253.00000000000003,Bad,outside 6-9pm
AXA-20201201-4960-WLESS,CH02,Lemway,NGS022,2020-12-01 11:34:43.134,2020-12-01 11:43:54.134,2020-12-01 15:05:07.134,Line damage,Amelia,2020-12-01 20:21:27.134000,Completed,Closed,0 days 00:09:11,0 days 03:21:13,11,3.3536111111111113,Critical,551.0,Bad,outside 6-9pm
AXA-20201222-4961-HSE,CH02,PWAN,NGS017,2020-12-22 15:48:33.261,2020-12-22 15:55:54.261,2020-12-22 17:58:04.261,Line damage,Tunde,2020-12-22 23:42:22.261000,Completed,Closed,0 days 00:07:21,0 days 02:02:10,15,2.0361111111111114,Fair,441.0,Bad,outside 6-9pm
AXA-20201203-4962-WiFi8,CH03,Sahad,NGS018,2020-12-03 10:15:55.730,2020-12-03 10:19:03.730,2020-12-03 11:39:15.730,Customers End,Tunde,2020-12-03 16:02:29.730000,Completed,Closed,0 days 00:03:08,0 days 01:20:12,10,1.3366666666666667,Fair,188.0,Bad,outside 6-9pm
AXA-20201224-4963-WiFi9,CH06,BetSan,NGS004,2020-12-24 15:49:26.507,2020-12-24 15:55:55.507,2020-12-24 16:06:06.507,Customers End,Segun, ,Active,Open,0 days 00:06:29,0 days 00:10:11,15,0.16972222222222222,Excellent,389.0,Bad,outside 6-9pm
AXA-20201227-4964-ICS,CH06,Jiji,NGS027,2020-12-27 11:25:31.600,2020-12-27 11:36:19.600,2020-12-27 16:51:36.600,Customers End,Tunde, ,Active,Open,0 days 00:10:48,0 days 05:15:17,11,5.254722222222222,Critical,648.0,Bad,outside 6-9pm
AXA-20201222-4965-CBS,CH03,Afrikgold,NGS035,2020-12-22 08:21:44.879,2020-12-22 08:22:28.879,2020-12-22 11:56:51.879,Customers End,Kachi,2020-12-22 15:17:24.879000,Completed,Closed,0 days 00:00:44,0 days 03:34:23,8,3.5730555555555554,Critical,44.0,Bad,outside 6-9pm
AXA-20201219-4966-C100,CH05,Access,NGS022,2020-12-19 12:51:53.946,2020-12-19 12:55:15.946,2020-12-19 14:20:56.946,Customers End,Mary,2020-12-19 17:39:09.946000,Completed,Closed,0 days 00:03:22,0 days 01:25:41,12,1.4280555555555556,Fair,202.0,Bad,outside 6-9pm
AXA-20201221-4967-WiFi7,CH05,Xpertech,NGS029,2020-12-21 12:58:52.764,2020-12-21 13:06:39.764,2020-12-21 13:34:16.764,Routine Service,Vitus,2020-12-21 18:25:29.764000,Completed,Closed,0 days 00:07:47,0 days 00:27:37,12,0.4602777777777778,Excellent,467.00000000000006,Bad,outside 6-9pm
AXA-20201212-4968-WiFi9,CH04,Transnational,NGS014,2020-12-12 13:42:17.333,2020-12-12 13:45:02.333,2020-12-12 14:05:50.333,Line damage,Amelia,2020-12-12 18:55:13.333000,Completed,Closed,0 days 00:02:45,0 days 00:20:48,13,0.3466666666666667,Excellent,165.0,Bad,outside 6-9pm
AXA-20201222-4969-WiFi7,CH01,Cassava,NGS027,2020-12-22 08:50:50.877,2020-12-22 08:53:36.877,2020-12-22 12:01:42.877,Customers End,Goodluck, ,Active,Open,0 days 00:02:46,0 days 03:08:06,8,3.135,Critical,166.0,Bad,outside 6-9pm
AXA-20201202-4970-WiFi7,CH01,PrinceLine,NGS007,2020-12-02 08:34:43.052,2020-12-02 08:40:15.052,2020-12-02 08:45:19.052,Routine Service,Popoola,2020-12-02 14:12:58.052000,Completed,Closed,0 days 00:05:32,0 days 00:05:04,8,0.08444444444444445,Excellent,332.0,Bad,outside 6-9pm
AXA-20201224-4971-WiFi10,CH03,Transnational,NGS011,2020-12-24 14:29:20.629,2020-12-24 14:35:06.629,2020-12-24 20:12:18.629,Customers End,Atiku,2020-12-25 00:03:54.629000,Completed,Closed,0 days 00:05:46,0 days 05:37:12,14,5.62,Critical,346.0,Bad,outside 6-9pm
AXA-20201214-4972-C95,CH06,Jacobs,NGS033,2020-12-14 08:22:39.129,2020-12-14 08:26:10.129,2020-12-14 11:11:34.129,,Paul,2020-12-14 16:59:49.129000,Completed,Closed,0 days 00:03:31,0 days 02:45:24,8,2.756666666666667,Fair,211.0,Bad,outside 6-9pm
AXA-20201225-4973-EVOICE,CH02,Jacobs,NGS003,2020-12-25 08:23:18.278,2020-12-25 08:29:32.278,2020-12-25 11:11:04.278,Customers End,Bola,2020-12-25 16:33:45.278000,Completed,Closed,0 days 00:06:14,0 days 02:41:32,8,2.692222222222222,Fair,374.0,Bad,outside 6-9pm
AXA-20201223-4974-WLESS,CH02,Jacobs,NGS029,2020-12-23 09:36:42.688,2020-12-23 09:37:49.688,2020-12-23 11:55:56.688,Support network failures,Kola,2020-12-23 15:49:22.688000,Completed,Closed,0 days 00:01:07,0 days 02:18:07,9,2.3019444444444446,Fair,67.0,Bad,outside 6-9pm
AXA-20201225-4975-WiFi3,CH04,NTAS,NGS027,2020-12-25 09:52:50.362,2020-12-25 10:02:05.362,2020-12-25 14:25:49.362,,Jennifer,2020-12-25 19:44:45.362000,Completed,Closed,0 days 00:09:15,0 days 04:23:44,9,4.395555555555556,Critical,555.0,Bad,outside 6-9pm
